¥éËid,device,timestamp,location_id,location_color,duration,mAccuracy,mAltitude,mBearing,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_satellites,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mProvider,mSpeed,mTime
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4071,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385429536,0,#0000FF,1.053999901,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4072,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385429536,0,#0000FF,0.016990185,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4073,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385429581,0,#0000FF,45.19400978,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4074,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385429581,0,#0000FF,0.120000124,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4088,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431334,0,#0000FF,1753.514,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4089,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431335,0,#0000FF,0.88499999,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4090,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431335,0,#0000FF,0.011000156,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4092,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431347,0,#0000FF,11.68098998,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4093,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431347,0,#0000FF,0.02200985,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4094,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431393,0,#0000FF,46.36400008,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4095,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431393,0,#0000FF,0.036000013,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4098,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433134,0,#0000FF,1740.974,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4099,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433134,0,#0000FF,0.093990088,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4100,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433134,0,#0000FF,0.038009882,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4101,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433135,0,#0000FF,1.036999941,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4102,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433136,0,#0000FF,0.018000126,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4103,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433180,0,#0000FF,44.92199993,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4104,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385433181,0,#0000FF,0.09100008,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4107,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434934,0,#0000FF,1753.848,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4108,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434934,0,#0000FF,0.087999821,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4109,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434934,0,#0000FF,0.009000063,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4110,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434979,0,#0000FF,44.98899007,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4111,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434979,0,#0000FF,0.017009974,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4112,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385436734,0,#0000FF,1754.945,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4113,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385436734,0,#0000FF,0.065999985,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4114,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385436735,0,#0000FF,0.013000011,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4115,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385436780,0,#0000FF,45.1400001,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4116,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385436780,0,#0000FF,0.016000032,21,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4117,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438538,0,#0000FF,1758.542,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4118,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438538,0,#0000FF,0.075000048,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4119,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438538,0,#0000FF,0.00999999,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4120,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438539,0,#0000FF,1.054000139,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4121,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438539,0,#0000FF,0.010999918,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4122,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438584,0,#0000FF,44.97300005,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4123,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438584,0,#0000FF,0.092000008,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4136,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440334,0,#0000FF,1750.013,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4137,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440336,0,#0000FF,1.14199996,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4138,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440336,0,#0000FF,0.021990061,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4139,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440381,0,#0000FF,45.03399992,57,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4140,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440381,0,#0000FF,0.06201005,57,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4151,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442134,0,#0000FF,1753.669,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4152,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442135,0,#0000FF,1.117000103,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4153,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442135,0,#0000FF,0.010999918,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4154,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442180,0,#0000FF,44.9849999,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4155,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442180,0,#0000FF,0.014000177,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4179,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443934,0,#0000FF,1753.911,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4476,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443935,0,#0000FF,1.047999859,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4481,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443935,0,#0000FF,0.006999969,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8091,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443980,0,#0000FF,44.98200011,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8092,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443980,0,#0000FF,0.006000042,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8103,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385445734,0,#0000FF,1754.05,40,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8106,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385447534,0,#0000FF,1799.819,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8110,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385449334,0,#0000FF,1800.027,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-1,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385451134,0,#0000FF,1800.035,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385452934,0,#0000FF,1799.964,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-7,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385454734,0,#0000FF,1800.004,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-8,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385456534,0,#0000FF,1799.997,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-18,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385458334,0,#0000FF,1799.996,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-19,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385460134,0,#0000FF,1800.02199,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-20,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385461934,0,#0000FF,1799.98601,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-21,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385463734,0,#0000FF,1799.993,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-22,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385465534,0,#0000FF,1800.008,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-23,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385467335,0,#0000FF,1800.201,23,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-29,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469135,0,#0000FF,1800.685,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-30,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469135,0,#0000FF,0.048000097,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-31,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469135,0,#0000FF,0.011999846,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-32,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469136,0,#0000FF,1.139000177,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-33,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469136,0,#0000FF,0.056989908,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-34,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469181,0,#0000FF,44.92300987,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-35,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385469181,0,#0000FF,0.00999999,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-42,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470934,0,#0000FF,1752.965,24,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-43,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470935,0,#0000FF,0.194000006,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-44,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470935,0,#0000FF,0.032000065,38,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-45,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470936,0,#0000FF,1.06799984,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-46,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470936,0,#0000FF,0.036000013,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-47,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470981,0,#0000FF,44.93799996,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-48,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385470981,0,#0000FF,0.01699996,37,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-57,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385472739,0,#0000FF,1758.614,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-58,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385472740,0,#0000FF,1.059000015,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-59,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385472740,0,#0000FF,0.013999939,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-60,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385472786,0,#0000FF,45.26099014,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-61,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385472786,0,#0000FF,0.143009901,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-68,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474535,0,#0000FF,1749.5,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-69,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474535,0,#0000FF,0.065999985,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-70,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474535,0,#0000FF,0.012000084,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-71,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474536,0,#0000FF,1.063999891,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-72,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474536,0,#0000FF,0.016000032,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-73,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474581,0,#0000FF,44.99799013,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-74,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385474581,0,#0000FF,0.019999981,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-93,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476345,0,#0000FF,1763.74901,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-94,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476345,0,#0000FF,0.125,63,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-95,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476345,0,#0000FF,0.030990124,63,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-96,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476346,0,#0000FF,1.02200985,61,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-97,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476346,0,#0000FF,0.015000105,61,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-98,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476391,0,#0000FF,45.01399994,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-99,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385476391,0,#0000FF,0.019000053,22,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-112,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385478135,0,#0000FF,1743.092,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-119,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385479947,0,#0000FF,1812.988,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-265,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385479949,0,#0000FF,1.187000036,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-273,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385479949,0,#0000FF,0.062000036,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4031,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385479994,0,#0000FF,44.94799995,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4032,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385479994,0,#0000FF,0.016000032,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4041,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385481735,0,#0000FF,1741.135,45,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4063,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483534,0,#0000FF,1799.53799,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4064,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483534,0,#0000FF,0.059000015,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4065,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483534,0,#0000FF,0.02200985,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4066,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483535,0,#0000FF,1.029000044,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4067,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483535,0,#0000FF,0.012000084,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4068,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483580,0,#0000FF,44.91699004,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4069,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385483580,0,#0000FF,0.026009798,25,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4076,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385485335,0,#0000FF,1754.883,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
919043bd-993f-4c46-b8b4-9fe44e72e451-4077,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385485337,0,#0000FF,1.18599987,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
